,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
548,Beograd,Opština Rakovica,Petlovo brdo,omladinsko setaliste,Stan,30.0,1.5,Gas,2,4,27000.0
1128,Beograd,Opština Rakovica,Petlovo brdo,omladinsko setaliste,Stan,30.0,0.5,Gas,2,3,26900.0
1168,Beograd,Opština Rakovica,Petlovo brdo,omladinsko setaliste,Stan,39.0,1.5,Gas,VPR,2,35000.0
5872,Beograd,Opština Čukarica,Cerak,omorika,Stan,93.0,3.5,CG,6,6,88000.0
3906,Beograd,Opština Zvezdara,Kluz,onisima popovica,Stan,56.0,2.5,CG,1,3,72800.0
5324,Beograd,Opština Zvezdara,Učiteljsko naselje,onisima popovica,Stan,57.0,3.0,CG,VPR,3,72800.0
5356,Beograd,Opština Zvezdara,Vukov Spomenik,onisima popovica,Stan,67.0,2.5,CG,VPR,4,82000.0
6032,Beograd,Opština Zvezdara,Učiteljsko naselje,onisima popovica,Stan,60.0,3.0,CG,3,3,78000.0
1814,Beograd,Opština Rakovica,Petlovo brdo,oplenacka,Stan,42.0,1.5,EG,PR,4,33900.0
166,Beograd,Opština Rakovica,Petlovo brdo,oplenacka,Stan,42.0,1.5,EG,PR,4,33900.0
4691,Beograd,Opština Rakovica,Labudovo brdo,oplenacka,Stan,53.0,2.0,TA,SUT,4,48000.0
4558,Beograd,Opština Rakovica,Petlovo brdo,oplenacka,Stan,42.0,1.5,Gas,VPR,3,35000.0
5730,Beograd,Opština Voždovac,Kumodraž,orahova,Stan,21.0,1.0,TA,PR,2,17500.0
5071,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,154.0,3.0,Gas,2,2,260000.0
287,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,84.0,3.0,EG,VPR,3,182000.0
1764,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,100.0,4.0,TA,1,1,129000.0
230,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,89.0,4.0,EG,1,3,156000.0
3972,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,89.0,3.0,Gas,1,2,163000.0
921,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,154.0,5+,EG,2,3,276000.0
2207,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,61.0,2.0,Gas,PR,2,101500.0
1949,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,93.0,3.0,Gas,1,2,162000.0
219,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,44.0,1.5,TA,PR,1,59000.0
2466,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,154.0,5+,EG,2,3,276000.0
1749,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,93.0,3.0,EG,1,3,162000.0
85,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,100.0,4.0,TA,1,1,129000.0
437,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,61.0,2.0,EG,PR,3,100600.0
108,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,93.0,3.0,Gas,1,2,162000.0
4927,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,61.0,2.0,Gas,PR,2,101000.0
125,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,93.0,3.0,EG,1,3,162000.0
580,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,61.0,2.0,Gas,PR,2,101500.0
854,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,160.0,5+,EG,2,3,287000.0
4481,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,86.0,3.0,CG,1,3,159000.0
2001,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,44.0,1.5,TA,PR,1,59000.0
1807,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,89.0,4.0,EG,1,3,156000.0
1822,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,84.0,3.0,EG,VPR,3,182000.0
2370,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,160.0,5+,EG,2,3,287000.0
1900,Beograd,Opština Čukarica,Banovo brdo,orfelinova,Stan,61.0,2.0,EG,PR,3,100600.0
841,Beograd,Opština Čukarica,Banovo brdo,osijecka,Stan,72.0,2.5,CG,PR,2,101500.0
140,Beograd,Opština Čukarica,Banovo brdo,osijecka,Stan,72.0,3.0,CG,PR,3,102500.0
1754,Beograd,Opština Čukarica,Banovo brdo,osijecka,Stan,72.0,3.0,CG,PR,3,102500.0
2275,Beograd,Opština Čukarica,Banovo brdo,osijecka,Stan,72.0,2.5,CG,PR,2,101500.0
1161,Beograd,Opština Palilula,Profesorska kolonija,osmana djikica,Stan,59.0,2.0,EG,1,4,66000.0
2996,Beograd,Opština Palilula,Profesorska kolonija,osmana djikica,Stan,59.0,2.0,EG,1,4,66000.0
4880,Beograd,Opština Čukarica,Železnik,osmog marta,Stan,36.0,1.5,CG,1,5,28000.0
1145,Beograd,Opština Novi Beograd,Fontana,otona zupancica,Stan,24.0,0.5,CG,6,6,36000.0
2529,Beograd,Opština Novi Beograd,Fontana,otona zupancica,Stan,24.0,0.5,CG,6,6,36000.0
5727,Beograd,Opština Novi Beograd,Stari Merkator,otona zupancica,Stan,61.0,2.0,CG,7,9,77900.0
5558,Beograd,Opština Novi Beograd,Stari Merkator,otona zupancica,Stan,71.0,3.0,CG,8,9,82000.0
5826,Beograd,Opština Novi Beograd,Stari Merkator,otona zupancica,Stan,110.0,4.0,CG,6,6,104000.0
2002,Beograd,Opština Novi Beograd,Fontana,otona zupancica,Stan,58.0,2.0,CG,4,8,75000.0
1410,Beograd,Opština Novi Beograd,Fontana,otona zupancica,Stan,36.0,1.0,CG,4,4,45000.0
3104,Beograd,Opština Novi Beograd,Fontana,otona zupancica,Stan,36.0,1.0,CG,4,4,45000.0
5862,Beograd,Opština Novi Beograd,Fontana,otona zupancica,Stan,56.0,2.0,CG,6,6,72000.0
1708,Beograd,Opština Novi Beograd,Paviljoni,otona zupancica,Stan,51.0,2.0,TA,5,6,51000.0
416,Beograd,Opština Novi Beograd,Fontana,otona zupancica,Stan,58.0,2.0,CG,4,8,75000.0
3372,Beograd,Opština Novi Beograd,Paviljoni,otona zupancica,Stan,51.0,2.0,TA,5,6,51000.0
4696,Beograd,Opština Novi Beograd,Fontana,otona zupancica,Stan,61.0,2.0,CG,7,8,79000.0
5898,Beograd,Opština Stari grad,Centar,palmoticeva,Stan,77.0,3.0,CG,5,6,150000.0
4132,Beograd,Opština Stari grad,Centar,palmoticeva,Stan,102.0,3.0,CG,2,3,215000.0
5118,Beograd,Opština Novi Beograd,Bežanijska kosa 1,pante tutundzica,Stan,87.0,3.5,CG,3,4,110000.0
4954,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,92.0,3.5,CG,11,18,79000.0
4869,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,45.0,1.0,TA,PR,3,39900.0
4703,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,23.0,0.5,TA,PSUT,3,22000.0
447,Beograd,Opština Novi Beograd,Bežanijska kosa 1,pedje milosavljevica,Stan,86.0,3.5,CG,4,6,95000.0
2087,Beograd,Opština Novi Beograd,Bežanijska kosa 1,pedje milosavljevica,Stan,86.0,3.5,CG,4,6,95000.0
5103,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,33.0,1.0,TA,PR,5,25900.0
4653,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,50.0,2.0,TA,3,5,51000.0
4313,Beograd,Opština Rakovica,Kanarevo brdo,pere velimirovica,Stan,45.0,1.5,CG,7,13,55000.0
5352,Beograd,Opština Zvezdara,Mirijevo,pere veljkovica,Stan,82.0,2.5,TA,3,4,70000.0
4747,Beograd,Opština Palilula,Botanička bašta,poenkareova,Stan,69.0,2.5,CG,8,9,84500.0
5461,Beograd,Opština Čukarica,Banovo brdo,pozeska,Stan,43.0,1.5,CG,2,4,50000.0
4321,Beograd,Opština Zemun,Centar,preka,Stan,48.0,3.5,TA,PR,1,30000.0
5543,Beograd,Opština Zemun,Gornji grad,prizrenska,Stan,37.0,1.5,EG,1,2,44000.0
5375,Beograd,Opština Zemun,Gornji grad,prizrenska,Stan,47.0,2.0,EG,1,2,55000.0
5590,Beograd,Opština Zemun,Gornji grad,prizrenska,Stan,35.0,1.5,EG,2,2,35000.0
6079,Beograd,Opština Palilula,Krnjača,prva sutjeska,Stan,52.0,2.0,TA,PR,3,38000.0
5075,Beograd,Opština Čukarica,Novi Železnik,prvog maja,Stan,43.0,2.0,TA,VPR,3,36000.0
1618,Beograd,Opština Palilula,Padinska skela,padinska skela,Stan,44.0,2.0,TA,5,5,22000.0
3160,Beograd,Opština Palilula,Padinska skela,padinska skela,Stan,44.0,2.0,TA,5,5,22000.0
5205,Beograd,Opština Palilula,Padinska skela,padinska skela,Stan,61.0,2.0,TA,4,5,26000.0
2747,Beograd,Opština Palilula,Krnjača,pakracka,Stan,96.0,3.0,EG,PR,1,21800.0
1471,Beograd,Opština Palilula,Krnjača,pakracka,Stan,96.0,3.0,EG,PR,1,21800.0
4148,Beograd,Opština Grocka,Vinča,palih boraca,Stan,51.0,2.0,CG,1,2,25000.0
494,Beograd,Opština Čukarica,Bele vode,palisadska,Stan,54.0,2.5,Gas,2,3,53900.0
1957,Beograd,Opština Čukarica,Bele vode,palisadska,Stan,54.0,2.5,Gas,2,3,53900.0
5036,Beograd,Opština Čukarica,Bele vode,palisadska,Stan,81.0,3.5,EG,2,3,55000.0
5251,Beograd,Opština Čukarica,Bele vode,palisadska i deo,Stan,49.0,1.5,EG,4,4,45000.0
5434,Beograd,Opština Čukarica,Bele vode,palisadska i deo,Stan,26.0,1.5,Gas,PR,4,24000.0
2163,Beograd,Opština Zemun,Retenzija,palmira toljatija,Stan,102.0,3.5,CG,2,7,145000.0
4523,Beograd,Opština Zemun,Retenzija,palmira toljatija,Stan,92.0,3.0,CG,2,7,145000.0
6048,Beograd,Opština Zemun,Centar,palmira toljatija,Stan,93.0,3.5,CG,2,7,145000.0
385,Beograd,Opština Zemun,Retenzija,palmira toljatija,Stan,102.0,3.5,CG,2,7,145000.0
4186,Beograd,Opština Novi Beograd,Novi Merkator,palmira toljatija,Stan,34.0,1.0,CG,SUT,4,45900.0
1422,Beograd,Opština Stari grad,Skupština,palmoticeva,Stan,50.0,2.5,TA,SUT,5,49000.0
3344,Beograd,Opština Stari grad,Skupština,palmoticeva,Stan,50.0,2.5,TA,SUT,5,49000.0
5643,Beograd,Opština Stari grad,Centar,palmoticeva,Stan,84.0,2.5,CG,5,6,231000.0
5610,Beograd,Opština Stari grad,Centar,palmoticeva,Stan,60.0,2.5,CG,PR,5,120000.0
3380,Beograd,Opština Stari grad,Centar,palmoticeva,Stan,57.0,3.0,CG,5,6,150000.0
4094,Beograd,Opština Palilula,Botanička bašta,palmoticeva,Stan,102.0,3.0,CG,2,3,215000.0
4542,Beograd,Opština Stari grad,Skupština,palmoticeva,Stan,50.0,2.5,TA,SUT,4,49000.0
4475,Beograd,Opština Stari grad,Centar,palmoticeva,Stan,77.0,3.0,CG,5,6,150000.0
1494,Beograd,Opština Stari grad,Skupština,palmoticeva,Stan,77.0,3.0,CG,5,6,150000.0
1701,Beograd,Opština Stari grad,Centar,palmoticeva,Stan,57.0,3.0,CG,5,6,150000.0
3320,Beograd,Opština Stari grad,Skupština,palmoticeva,Stan,77.0,3.0,CG,5,6,150000.0
3824,Beograd,Opština Palilula,Karaburma,pana djukica,Stan,48.0,2.0,TA,VPR,3,44900.0
4289,Beograd,Opština Palilula,Karaburma,pana djukica,Stan,21.0,0.5,TA,5,6,22000.0
3197,Beograd,Opština Stari grad,Dorćol,panciceva,Stan,64.0,2.0,CG,1,11,87000.0
1707,Beograd,Opština Stari grad,Dorćol,panciceva,Stan,64.0,2.0,CG,1,11,87000.0
4743,Beograd,Opština Stari grad,Dorćol,panciceva,Stan,50.0,1.5,CG,6,9,78000.0
5031,Beograd,Opština Stari grad,Kalemegdan,pariska,Stan,70.0,2.0,EG,2,5,210000.0
2991,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,68.0,3.0,CG,5,8,85000.0
1373,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,68.0,3.0,CG,5,8,85000.0
4460,Beograd,Opština Novi Beograd,Blok 2,pariske komune,Stan,41.0,2.5,TA,13,14,60000.0
2817,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,56.0,2.0,CG,5,8,74500.0
1279,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,56.0,2.0,CG,5,8,74500.0
178,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,56.0,2.0,CG,5,8,74500.0
2049,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,56.0,2.0,CG,5,8,74500.0
5585,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,56.0,2.0,CG,5,9,74500.0
1269,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,56.0,2.0,CG,5,8,74500.0
3365,Beograd,Opština Novi Beograd,Fontana,pariske komune,Stan,56.0,2.0,CG,5,8,74500.0
2447,Beograd,Opština Novi Beograd,Bežanijska kosa 1,partizanske avijacije,Stan,94.0,4.0,CG,3,4,107000.0
459,Beograd,Opština Novi Beograd,Bežanijska kosa 1,partizanske avijacije,Stan,94.0,4.0,CG,3,4,107000.0
726,Beograd,Opština Novi Beograd,Bežanijska kosa 1,partizanske avijacije,Stan,46.0,1.0,CG,2,3,82000.0
3737,Beograd,Opština Novi Beograd,Bežanijska kosa 1,partizanske avijacije,Stan,94.0,4.0,CG,3,3,106900.0
4160,Beograd,Opština Novi Beograd,Bežanijska kosa 1,partizanske avijacije,Stan,94.0,4.0,CG,3,4,107000.0
2577,Beograd,Opština Novi Beograd,Bežanijska kosa 1,partizanske avijacije,Stan,46.0,1.0,CG,2,3,82000.0
3875,Beograd,Opština Čukarica,Cerak,partizanske vode,Stan,93.0,4.0,CG,4,4,83700.0
5219,Beograd,Opština Čukarica,Cerak,partizanske vode,Stan,108.0,5.0,CG,3,4,119900.0
4294,Beograd,Opština Čukarica,Cerak,partizanske vode,Stan,105.0,4.0,CG,3,5,86000.0
4759,Beograd,Opština Čukarica,Cerak,partizanske vode,Stan,88.0,4.0,CG,3,5,85000.0
3815,Beograd,Opština Palilula,Krnjača,partizanski blok,Stan,71.0,3.0,TA,PR,1,50000.0
344,Beograd,Opština Palilula,Krnjača,partizanski blok ul 1,Stan,49.0,2.5,Norveški radijatori,4,4,37000.0
1928,Beograd,Opština Palilula,Krnjača,partizanski blok ul 1,Stan,49.0,2.5,Norveški radijatori,4,4,37000.0
4680,Beograd,Opština Vračar,Krunska,patrijarha gavrila,Stan,117.0,5.0,CG,3,6,255000.0
1295,Beograd,Opština Vračar,Bulevar kralja Aleksandra,patrijarha gavrila,Stan,117.0,5+,CG,3,6,255000.0
4403,Beograd,Opština Vračar,Pravni fakultet,patrijarha gavrila,Stan,117.0,3.0,CG,3,6,255000.0
2723,Beograd,Opština Vračar,Bulevar kralja Aleksandra,patrijarha gavrila,Stan,117.0,5+,CG,3,6,255000.0
1750,Beograd,Opština Vračar,Pravni fakultet,patrijarha gavrila,Stan,117.0,4.5,CG,3,6,255000.0
101,Beograd,Opština Vračar,Pravni fakultet,patrijarha gavrila,Stan,117.0,4.5,CG,3,6,255000.0
2514,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,89.0,3.0,CG,12,19,64000.0
1031,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,92.0,3.5,CG,8,10,69900.0
1354,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,92.0,3.5,CG,8,10,69900.0
378,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,62.0,2.0,CG,7,7,48900.0
2576,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,87.0,3.5,CG,9,13,78000.0
2820,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,92.0,3.5,CG,8,10,69900.0
5714,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,89.0,3.0,CG,9,12,65900.0
4220,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,89.0,3.0,CG,18,19,87000.0
2539,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,62.0,2.0,CG,7,7,48900.0
5004,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,30.0,1.0,EG,2,2,25000.0
4606,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,89.0,3.0,CG,12,19,71000.0
1612,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,87.0,3.5,CG,9,13,78000.0
817,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,89.0,3.0,CG,12,19,64000.0
3374,Beograd,Opština Rakovica,Vidikovac,patrijarha joanikija,Stan,92.0,3.5,CG,8,10,69900.0
663,Beograd,Opština Vračar,Hram svetog Save,patrijarha varnave,Stan,76.0,3.0,CG,2,5,195000.0
4635,Beograd,Opština Vračar,Hram svetog Save,patrijarha varnave,Stan,150.0,4.0,CG,4,5,450000.0
2193,Beograd,Opština Vračar,Hram svetog Save,patrijarha varnave,Stan,76.0,3.0,CG,2,5,195000.0
4885,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,49.0,1.5,TA,PR,5,43900.0
2555,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,40.0,2.0,TA,PR,6,32000.0
289,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,17.25,0.5,TA,3,5,18500.0
3461,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,41.0,2.0,TA,PR,4,38900.0
2027,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,17.25,0.5,TA,3,5,18500.0
1018,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,40.0,2.0,TA,PR,6,32000.0
5651,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,56.0,3.0,TA,VPR,4,48000.0
4642,Beograd,Opština Palilula,Karaburma,patrisa lumumbe,Stan,60.0,3.0,EG,3,5,75000.0
2929,Beograd,Opština Voždovac,Banjica,paunova,Stan,74.0,3.5,CG,4,12,83000.0
4331,Beograd,Opština Voždovac,Banjica,paunova,Stan,78.0,3.0,CG,3,5,74000.0
1396,Beograd,Opština Voždovac,Banjica,paunova,Stan,74.0,3.5,CG,4,12,83000.0
3151,Beograd,Opština Voždovac,Banjica,paunova,Stan,78.0,2.5,CG,4,12,71600.0
2923,Beograd,Opština Voždovac,Banjica,paunova,Stan,74.0,3.0,CG,11,12,74000.0
1379,Beograd,Opština Voždovac,Banjica,paunova,Stan,74.0,3.0,CG,11,13,74000.0
5978,Beograd,Opština Voždovac,Banjica,paunova,Stan,90.0,3.5,CG,10,12,95000.0
4106,Beograd,Opština Voždovac,Banjica,paunova,Stan,74.0,3.0,CG,11,13,74000.0
4977,Beograd,Opština Voždovac,Banjica,paunova,Stan,71.0,3.0,CG,9,12,77500.0
2046,Beograd,Opština Voždovac,Banjica,paunova,Stan,72.0,3.0,CG,3,5,75500.0
5264,Beograd,Opština Voždovac,Banjica,paunova,Stan,78.0,3.0,CG,1,8,75000.0
5298,Beograd,Opština Voždovac,Banjica,paunova,Stan,57.0,2.5,CG,1,12,63900.0
1052,Beograd,Opština Voždovac,Banjica,paunova,Stan,78.0,2.5,CG,4,12,71600.0
5313,Beograd,Opština Voždovac,Banjica,paunova,Stan,64.0,3.0,CG,VPR,11,60000.0
3199,Beograd,Opština Voždovac,Banjica,paunova,Stan,74.0,3.0,CG,11,13,74000.0
5657,Beograd,Opština Voždovac,Banjica,paunova,Stan,56.0,2.0,CG,11,12,59000.0
5520,Beograd,Opština Voždovac,Banjica,paunova,Stan,78.0,3.0,CG,1,5,72900.0
165,Beograd,Opština Voždovac,Banjica,paunova,Stan,72.0,3.0,CG,3,5,75500.0
5084,Beograd,Opština Voždovac,Banjica,paunova,Stan,84.0,4.0,CG,1,4,84000.0
5230,Beograd,Opština Voždovac,Banjica,paunova,Stan,74.0,3.0,CG,11,12,74000.0
1160,Beograd,Opština Voždovac,Banjica,paunova,Stan,74.0,3.0,CG,11,12,74000.0
3759,Beograd,Opština Voždovac,Banjica,paunova,Stan,84.0,3.0,CG,1,13,86000.0
2315,Beograd,Opština Voždovac,Banjica,paunova ulica,Stan,74.0,3.0,CG,6,7,99999.0
428,Beograd,Opština Voždovac,Banjica,paunova ulica,Stan,74.0,3.0,CG,6,7,99999.0
3021,Beograd,Opština Zemun,Zemun polje,pavla zarica,Stan,58.0,2.0,EG,2,2,42000.0
1649,Beograd,Opština Zemun,Zemun polje,pavla zarica,Stan,58.0,2.0,EG,2,2,42000.0
3756,Beograd,Opština Zemun,Zemun polje,pavla zarica,Stan,58.0,2.0,EG,2,2,39900.0
3871,Beograd,Opština Voždovac,Saobraćajni fakultet,pazinska,Stan,73.0,3.0,CG,2,3,98000.0
4555,Beograd,Opština Voždovac,Bulevar oslobođenja,pazinska,Stan,73.0,3.0,CG,2,3,98000.0
4116,Beograd,Opština Voždovac,Gaj,pazinska,Stan,180.0,3.0,TA,VPR,2,120000.0
4112,Beograd,Opština Čukarica,Banovo brdo,pastroviceva,Stan,30.0,0.5,CG,VPR,7,53000.0
848,Beograd,Opština Zvezdara,Đeram pijaca,pecska,Stan,49.0,2.5,CG,3,8,95000.0
2740,Beograd,Opština Zvezdara,Đeram pijaca,pecska,Stan,49.0,2.5,CG,3,8,95000.0
4291,Beograd,Opština Novi Beograd,Bežanijska kosa 2,pedje milosavljevica,Stan,96.0,3.5,CG,1,6,105000.0
3522,Beograd,Opština Novi Beograd,Bežanijska kosa 2,pedje milosavljevica,Stan,100.0,3.0,CG,2,6,100000.0
2885,Beograd,Opština Novi Beograd,Bežanijska kosa 2,pedje milosavljevica,Stan,85.0,3.5,CG,PR,5,92990.0
1700,Beograd,Opština Novi Beograd,Bežanijska kosa 2,pedje milosavljevica,Stan,85.0,3.5,CG,PR,5,92990.0
4622,Beograd,Opština Novi Beograd,Bežanijska kosa 2,pedje milosavljevica,Stan,91.0,3.5,CG,2,6,131000.0
4426,Beograd,Opština Novi Beograd,Bežanijska kosa 2,pedje milosavljevica,Stan,97.0,3.5,CG,5,6,120000.0
150,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,52.0,2.0,TA,VPR,4,50000.0
1739,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,52.0,2.0,TA,VPR,4,50000.0
206,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,43.0,2.0,TA,PR,2,39900.0
2172,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,43.0,2.0,TA,PR,2,39900.0
1352,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,55.0,2.0,TA,4,5,52000.0
2922,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,55.0,2.0,TA,4,5,52000.0
4458,Beograd,Opština Palilula,Karaburma,pera cetkovica,Stan,52.0,2.0,TA,3,4,49000.0
510,Beograd,Opština Palilula,Karaburma,pere cvetkovica,Stan,68.0,2.5,TA,4,5,53000.0
1824,Beograd,Opština Palilula,Karaburma,pere cvetkovica,Stan,68.0,2.5,TA,4,5,53000.0
5126,Beograd,Opština Zemun,Zemun polje,pere kosorica,Stan,51.0,2.0,TA,1,1,37900.0
4670,Beograd,Opština Novi Beograd,Stara Bežanija,pere segedinca,Stan,58.0,2.5,TA,2,4,62900.0
2220,Beograd,Opština Rakovica,Stari Košutnjak,pere velimirovica,Stan,53.0,1.5,CG,2,4,59000.0
573,Beograd,Opština Rakovica,Stari Košutnjak,pere velimirovica,Stan,92.0,4.0,CG,1,5,92000.0
4822,Beograd,Opština Rakovica,Stari Košutnjak,pere velimirovica,Stan,49.0,1.5,CG,3,11,55000.0
359,Beograd,Opština Rakovica,Stari Košutnjak,pere velimirovica,Stan,53.0,1.5,CG,2,4,59000.0
2160,Beograd,Opština Rakovica,Stari Košutnjak,pere velimirovica,Stan,92.0,4.0,CG,1,5,92000.0
237,Beograd,Opština Rakovica,Stari Košutnjak,pere velimirovica,Stan,86.0,3.5,CG,5,6,89900.0
4263,Beograd,Opština Čukarica,Košutnjak,pere velimirovica,Stan,92.0,3.5,CG,1,4,96000.0
5875,Beograd,Opština Rakovica,Stari Košutnjak,pere velimirovica,Stan,92.0,3.5,CG,1,5,100000.0
5143,Beograd,Opština Rakovica,Kanarevo brdo,pere velimirovica,Stan,92.0,3.5,CG,1,5,92000.0
1916,Beograd,Opština Rakovica,Stari Košutnjak,pere velimirovica,Stan,86.0,3.5,CG,5,6,89900.0
4698,Beograd,Opština Palilula,Karaburma,pere cvetkovica,Stan,23.0,0.5,TA,5,5,35000.0
4444,Beograd,Opština Palilula,Karaburma,pere cvetkovica,Stan,60.0,2.5,TA,4,5,54000.0
6036,Beograd,Opština Palilula,Karaburma,pere cvetkovica,Stan,91.0,3.0,TA,1,2,79500.0
3892,Beograd,Opština Rakovica,Petlovo brdo,pete kozarske,Stan,44.0,1.0,EG,VPR,2,40000.0
2484,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,100.0,3.0,Gas,3,3,117500.0
2208,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,88.0,3.5,CG,3,5,83000.0
827,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,100.0,3.0,Gas,3,3,117500.0
2266,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,97.0,3.5,CG,3,4,115000.0
5336,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,82.0,2.5,CG,PR,6,85000.0
590,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,97.0,3.5,CG,3,4,115000.0
885,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,99.0,3.0,CG,4,5,92000.0
2703,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,99.0,3.0,CG,4,5,92000.0
2427,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,125.0,4.0,Gas,3,3,138000.0
5385,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,97.0,3.0,CG,4,5,97000.0
765,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,125.0,4.0,Gas,3,3,138000.0
790,Beograd,Opština Čukarica,Cerak,petefijeva,Stan,88.0,3.5,CG,3,5,83000.0
4358,Beograd,Opština Zvezdara,Veliki Mokri Lug,petkov kladenac,Stan,36.0,1.5,EG,2,4,36000.0
4787,Beograd,Opština Voždovac,Medaković 3,petkov kladenac,Stan,36.0,1.5,EG,2,3,34000.0
2300,Beograd,Opština Rakovica,Labudovo brdo,petra jovanovica,Stan,29.0,0.5,CG,PR,3,27000.0
702,Beograd,Opština Rakovica,Labudovo brdo,petra jovanovica,Stan,29.0,0.5,CG,PR,3,27000.0
5154,Beograd,Opština Rakovica,Labudovo brdo,petra jovanovica,Stan,47.0,1.5,CG,3,5,39900.0
4276,Beograd,Opština Vračar,Neimar,petra kocica,Stan,55.0,2.0,CG,VPR,3,102000.0
368,Beograd,Opština Zemun,Donji grad,petra kocica,Stan,46.56,2.0,CG,2,7,78686.0
1942,Beograd,Opština Zemun,Donji grad,petra kocica,Stan,46.56,2.0,CG,2,7,78686.0
381,Beograd,Opština Zemun,Donji grad,petra kocica,Stan,64.29,3.0,CG,3,7,112507.0
2028,Beograd,Opština Zemun,Donji grad,petra kocica,Stan,64.29,3.0,CG,3,7,112507.0
4120,Beograd,Opština Rakovica,Kanarevo brdo,petra konjovica,Stan,53.0,2.0,CG,3,3,58300.0
